Player_Name,Position,Height(CM),Weight(KG),Appearance,Substitute(Appearance),Playtime(Minutes),Goals,Assists,Yellow_Cards,Red_Cards,Set_Piece_Goal,Passing_Percentage,AerialsWon,Man_Of_The_Matches,Team,Tournament,Rating
Florinel Coman ,Attaking Midfielder,182,72,2,0,120,0,0,0,0,0.5,52.9,1,0,Romania,European Championship,6.12
Octavian Popescu ,Midfielder,170,75,0,2,42,0,0,2,0,1.5,77.3,0,0,Romania,European Championship,6.08
Florin Tanase ,Attaking Midfielder,186,72,0,2,25,0,0,0,0,0,84,0,0,Romania,European Championship,6.04
Alexandru Cicaldau ,Midfielder,173,72,0,2,52,0,0,1,0,1.5,72.7,0,0,Romania,European Championship,6
Ianis Hagi ,Attaking Midfielder,182,72,1,1,61,0,0,1,0,0,90.9,0.5,0,Romania,European Championship,5.96
Manor Solomon ,Attaking Midfielder,170,66,4,0,360,1,1,0,0,3.8,85.5,0.3,3,Israel,European Championship,7.55
Neta Lavi ,Midfielder,170,75,3,0,270,0,1,0,0,0.3,90.1,2.7,0,Israel,European Championship,7.09
Sean Goldberg ,Defender,179,72,2,0,180,0,0,0,0,0.5,91,2.5,0,Israel,European Championship,6.98
Miguel Vitor ,Defender,184,80,2,0,180,0,0,1,0,1,84.1,2.5,0,Israel,European Championship,6.89
Ramzi Safouri ,Midfielder,184,75,2,0,114,0,0,0,0,1,68.9,0.5,0,Israel,European Championship,6.75
Oscar Gloukh ,Midfielder,170,75,1,3,181,1,0,1,0,1,82.4,0.3,0,Israel,European Championship,6.74
Dor Peretz ,Defender,178,72,3,0,229,1,0,0,0,2,86.7,1.7,0,Israel,European Championship,6.72
Mohammad Abu Fani ,Midfielder,170,75,1,1,104,0,0,0,0,2.5,82.9,1.5,0,Israel,European Championship,6.68
Roy Revivo ,Defender,170,75,1,0,90,0,0,0,0,0,81.2,4,0,Israel,European Championship,6.66
Dolev Haziza ,Midfielder,178,75,3,1,222,0,0,1,0,0.3,81,1,0,Israel,European Championship,6.61
Omri Glazer ,Goalkeeper,170,75,4,0,360,0,0,0,0,0,77.4,0.5,0,Israel,European Championship,6.53
Gabi Kanichowsky ,Midfielder,170,75,1,2,117,0,1,0,0,0,87.8,0,0,Israel,European Championship,6.52
Raz Shlomo ,Defender,170,75,4,0,360,1,0,2,0,1.3,88.2,2.8,0,Israel,European Championship,6.49
Doron Leidner ,Defender,178,69,2,0,178,0,0,0,0,0.5,74.2,1,0,Israel,European Championship,6.38
Shon Weissman ,Forward,174,72,2,2,235,1,0,1,0,1,78.4,0,0,Israel,European Championship,6.34
Ofir Davidzada ,Defender,178,72,1,0,90,0,0,1,0,0,83.7,1,0,Israel,European Championship,6.3
Liel Abada ,Attaking Midfielder,170,75,1,0,46,0,0,0,0,2,85.7,0,0,Israel,European Championship,6.28
Bibras Natkho ,Midfielder,175,73,0,1,2,0,0,0,0,0,100,0,0,Israel,European Championship,6.26
Sagiv Yehezkel ,Forward,170,75,0,3,82,0,0,1,0,1.7,75,0.3,0,Israel,European Championship,6.23
Eli Dasa ,Defender,169,62,4,0,348,0,0,1,0,0.8,79.9,0.8,0,Israel,European Championship,6.12
Tai Baribo ,Midfielder,181,78,2,2,136,0,0,0,0,0.5,60.7,1,0,Israel,European Championship,6.02
Denny Gropper ,Defender,170,75,0,1,2,0,0,0,0,0,100,0,0,Israel,European Championship,5.94
Mahmoud Jaber ,Midfielder,178,75,1,0,54,0,0,0,0,0,66.7,0,0,Israel,European Championship,5.84
Mohammad Kna'an ,Midfielder,170,75,0,1,23,0,0,1,0,1,70,1,0,Israel,European Championship,5.82
Sergey Ignatovich ,Goalkeeper,192,75,2,0,180,0,0,0,0,0,55.3,0.5,0,Belarus,European Championship,7.29
Kirill Kaplenko ,Defender,186,77,2,0,169,0,0,0,0,0.5,79.1,1,0,Belarus,European Championship,6.96
Max Ebong ,Attaking Midfielder,170,75,4,0,349,2,0,2,0,1.5,73.8,0.8,1,Belarus,European Championship,6.91
Ruslan Khadarkevich ,Defender,187,75,1,0,90,0,0,1,0,0,90.9,5,0,Belarus,European Championship,6.83
Zakhar Volkov ,Defender,193,80,3,0,270,0,0,0,0,0,80.4,3,0,Belarus,European Championship,6.73
Kirill Pechenin ,Defender,176,69,2,0,178,0,0,0,0,0,55.6,0.5,0,Belarus,European Championship,6.62
Vladislav Morozov ,Midfielder,170,75,1,3,114,2,0,0,0,1,68.2,0.8,0,Belarus,European Championship,6.58
Vladislav Malkevich ,Defender,178,73,2,1,182,0,0,1,0,0.3,69.8,0,0,Belarus,European Championship,6.44
Roman Yuzepchuk ,Defender,171,64,3,1,230,0,1,0,0,0.5,69.6,0.3,0,Belarus,European Championship,6.34
Evgeni Yablonski ,Defender,182,82,3,1,232,0,1,1,0,1,85.1,0.5,0,Belarus,European Championship,6.33
Valeri Bocherov ,Midfielder,170,75,1,2,101,0,0,0,0,1,76.3,0,0,Belarus,European Championship,6.27
Denis Polyakov ,Defender,184,74,3,0,270,0,0,0,0,0,86.5,1.3,0,Belarus,European Championship,6.24
Sergey Politevich ,Defender,190,84,1,0,90,0,0,1,0,1,48.1,4,0,Belarus,European Championship,6.23
Artem Bykov ,Defender,182,77,3,1,327,0,0,1,0,1,71.3,0.5,0,Belarus,European Championship,6.21
Vladislav Klimovich ,Midfielder,187,75,0,4,83,0,1,0,0,0,70,0.5,0,Belarus,European Championship,6.17
Ivan Bakhar ,Forward,176,71,1,2,168,0,0,0,0,1.7,78.7,0.3,0,Belarus,European Championship,6.14
Maksim Plotnikov ,Goalkeeper,187,75,1,0,90,0,0,0,0,0,50,1,0,Belarus,European Championship,6.14
Aleksandr Selyava ,Defender,180,74,3,1,252,0,0,1,0,0,76.5,0.8,0,Belarus,European Championship,6.13
Yuri Kovalev ,Midfielder,174,67,3,1,223,0,0,1,0,0.5,67.3,0.5,0,Belarus,European Championship,6.03
Denis Grechikho ,Midfielder,185,72,1,1,95,0,0,0,0,0,55.6,1,0,Belarus,European Championship,6.02
Pavel Savitskiy ,Midfielder,175,69,1,1,74,0,0,0,0,1,50,1,0,Belarus,European Championship,5.9
Vladimir Khvashchinskiy ,Forward,179,73,2,0,107,0,0,1,0,1.5,68,0.5,0,Belarus,European Championship,5.82
Andrey Kudravets ,Goalkeeper,191,84,1,0,90,0,0,0,0,0,57.1,0,0,Belarus,European Championship,4.31
Fidan Aliti ,Defender,186,77,2,0,180,0,0,0,0,0,79.4,2,1,Kosovo,European Championship,7.28
Vedat Muriqi ,Forward,194,92,4,0,360,1,0,0,0,2,63.2,7.5,0,Kosovo,European Championship,7.19
Edon Zhegrova ,Attaking Midfielder,181,66,1,3,202,1,0,1,0,1,86.8,0,1,Kosovo,European Championship,6.96
Milot Rashica ,Attaking Midfielder,177,73,3,0,226,0,1,0,0,0.7,68.3,0.7,0,Kosovo,European Championship,6.82
Amir Rrahmani ,Defender,192,87,4,0,360,0,0,0,0,0.5,86.5,2.3,0,Kosovo,European Championship,6.8
Mergim Vojvoda ,Defender,187,78,3,0,268,0,0,0,0,0.3,87.8,2,0,Kosovo,European Championship,6.76
Bersant Celina ,Attaking Midfielder,181,60,4,0,334,0,0,0,0,1.8,85.9,1,0,Kosovo,European Championship,6.68
Zymer Bytyqi ,Attaking Midfielder,176,70,0,1,16,0,0,0,0,2,90,0,0,Kosovo,European Championship,6.67
Donat Rrudhani ,Midfielder,188,78,1,1,135,0,0,0,0,1.5,72.4,1,0,Kosovo,European Championship,6.65
Leart Paqarada ,Defender,184,76,4,0,251,0,0,0,0,0.3,73.5,0,0,Kosovo,European Championship,6.65
Betim Fazliji ,Defender,186,81,3,1,256,0,0,0,0,0.3,80.3,2,0,Kosovo,European Championship,6.64
Ibrahim Dresevic ,Defender,186,81,3,0,207,0,0,2,0,0.3,81.6,2.3,0,Kosovo,European Championship,6.62
Mirlind Kryeziu ,Defender,196,96,2,0,180,0,0,2,0,0.5,89.6,2.5,0,Kosovo,European Championship,6.58
Ermal Krasniqi ,Forward,170,75,0,1,65,0,0,0,0,2,88.9,1,0,Kosovo,European Championship,6.47
Florent Muslija ,Attaking Midfielder,172,65,3,1,267,0,0,0,0,1.5,82.3,0.3,0,Kosovo,European Championship,6.42
Arijanet Muric ,Goalkeeper,198,81,4,0,360,0,0,0,0,0,68.2,0,0,Kosovo,European Championship,6.36
Jetmir Topalli ,Attaking Midfielder,188,75,0,1,8,0,0,0,0,0,75,2,0,Kosovo,European Championship,6.36
Florian Loshaj ,Midfielder,174,71,0,1,11,0,0,0,0,0,75,0,0,Kosovo,European Championship,6.27
Florent Hadergjonaj ,Defender,182,73,1,1,92,0,0,0,0,0.5,91.5,0,0,Kosovo,European Championship,6.24
Arber Zeneli ,Attaking Midfielder,176,72,1,1,86,0,0,0,0,2,56.3,0,0,Kosovo,European Championship,6.13
Valon Berisha ,Midfielder,176,70,1,1,48,0,0,0,0,0,83.8,0,0,Kosovo,European Championship,6.03
Hekuran Kryeziu ,Defender,181,75,0,2,54,0,0,2,0,0,79.3,0,0,Kosovo,European Championship,5.64
Marc Vales ,Defender,184,79,2,0,150,0,0,1,0,0,50,4,0,Andorra,European Championship,6.76
Max Llovera ,Defender,170,75,4,0,360,0,0,2,0,0,58.8,1.3,0,Andorra,European Championship,6.56
Iker Alvarez ,Goalkeeper,190,75,4,0,360,0,0,0,0,0,38.7,0.5,0,Andorra,European Championship,6.53
Albert Alavedra ,Defender,170,75,4,0,360,0,1,0,0,0.5,57.1,1.8,0,Andorra,European Championship,6.5
Albert Rosas ,Forward,170,75,4,0,293,2,0,0,0,1.5,56.3,0.3,0,Andorra,European Championship,6.47
Chus Rubio ,Defender,170,75,3,0,203,0,0,0,0,0,46.3,0,0,Andorra,European Championship,6.4
Joan Cervos ,Defender,180,75,4,0,356,0,1,0,0,0.5,55.8,1,0,Andorra,European Championship,6.32
Marcio Vieira ,Attaking Midfielder,179,75,2,1,196,1,0,0,0,0.3,45.8,2.3,0,Andorra,European Championship,6.3
Alex Martinez ,Midfielder,170,75,1,3,120,0,0,0,0,0.5,52.4,0.8,0,Andorra,European Championship,6.17
Moises San Nicolas ,Defender,188,75,3,1,278,0,0,1,0,0,56.4,0.3,0,Andorra,European Championship,6.15
Eric Vales ,Midfielder,170,75,3,1,288,0,0,0,0,0,47.5,0.3,0,Andorra,European Championship,6.13
Jordi Alaez ,Attaking Midfielder,170,75,2,0,145,0,0,0,0,1,50,0.5,0,Andorra,European Championship,6.12
Marc Garcia ,Defender,174,75,2,2,238,0,0,0,0,0.3,53.8,0.8,0,Andorra,European Championship,6.11
Joel Guillen ,Midfielder,170,75,3,1,297,0,0,1,0,0,42.9,0.8,0,Andorra,European Championship,6.06
Cucu ,Forward,170,75,0,3,67,0,0,0,0,0.3,33.3,0.3,0,Andorra,European Championship,6.04
Victor Bernat ,Forward,170,75,0,1,1,0,0,0,0,0,0,0,0,Andorra,European Championship,6
Marc Pujol ,Attaking Midfielder,168,75,0,3,6,0,0,0,0,0,0,0,0,Andorra,European Championship,5.98
Ildefons Lima ,Defender,188,77,0,1,4,0,0,0,0,0,0,0,0,Andorra,European Championship,5.97
Izan Fernandez ,Forward,170,75,0,1,9,0,0,0,0,0,0,0,0,Andorra,European Championship,5.95
Jordi Rubio ,Midfielder,172,75,1,0,69,0,0,0,0,1,62.5,0,0,Andorra,European Championship,5.93
Marc Rebes ,Defender,175,75,2,1,135,0,0,0,1,0,50,0.7,0,Andorra,European Championship,5.58
Bruno Fernandes ,Midfielder,179,69,4,0,357,2,3,1,0,2,87.6,0.5,2,Portugal,European Championship,8.15
Diogo Dalot ,Defender,183,76,3,0,259,0,1,0,0,0.3,79.8,2,0,Portugal,European Championship,7.27
Joao Felix ,Attaking Midfielder,181,70,4,0,333,1,2,1,0,2.8,76.5,0.5,0,Portugal,European Championship,7.1
Goncalo Ramos ,Attaking Midfielder,185,79,2,2,153,3,1,0,0,1.8,80.6,1,1,Portugal,European Championship,6.98
Raphael Guerreiro ,Defender,170,71,3,1,279,1,2,0,0,0.8,88.4,0.5,0,Portugal,European Championship,6.96
Pepe ,Defender,188,81,4,0,360,1,0,0,0,0.8,83.8,2.3,0,Portugal,European Championship,6.96
Otavio ,Attaking Midfielder,172,65,3,0,199,0,0,0,0,1,78.3,0.3,0,Portugal,European Championship,6.93
Nuno Mendes ,Defender,176,70,1,0,42,0,0,0,0,0,92,1,0,Portugal,European Championship,6.92
Joao Cancelo ,Defender,182,74,3,1,309,0,0,0,0,0.5,82.5,2.5,0,Portugal,European Championship,6.92
Rafael Leao ,Attaking Midfielder,188,81,0,5,83,2,0,0,0,1,75.6,0.2,0,Portugal,European Championship,6.63
William Carvalho ,Midfielder,187,83,2,2,214,0,0,0,0,0.3,92.3,1,0,Portugal,European Championship,6.58
Ruben Dias ,Defender,186,76,4,0,360,0,0,1,0,0.3,90.5,1.3,0,Portugal,European Championship,6.5
Ricardo Horta ,Attaking Midfielder,173,63,1,2,117,1,0,0,0,1,75,0,0,Portugal,European Championship,6.48
Bernardo Silva ,Midfielder,173,64,4,1,358,0,0,0,0,0.2,89.1,0.2,0,Portugal,European Championship,6.45
Vitinha ,Midfielder,172,64,1,2,118,0,0,1,0,0.7,94.2,0,0,Portugal,European Championship,6.44
Ruben Neves ,Defender,180,80,4,1,271,0,0,1,0,0.4,92.5,0.4,0,Portugal,European Championship,6.3
Danilo Pereira ,Defender,188,83,1,0,90,0,0,1,0,0,87.2,5,0,Portugal,European Championship,6.3
Cristiano Ronaldo ,Midfielder,187,83,3,2,291,1,0,0,0,2.2,75.6,1.6,0,Portugal,European Championship,6.28
Antonio Silva ,Defender,187,79,1,0,90,0,0,0,0,0,96.8,2,0,Portugal,European Championship,6.25
Diogo Costa ,Goalkeeper,186,81,5,0,450,0,0,0,0,0,66.9,0,0,Portugal,European Championship,6.22
Joao Palhinha ,Defender,190,84,0,3,35,0,0,0,0,0.3,83.9,0,0,Portugal,European Championship,6.15
Joao Mario ,Midfielder,179,73,1,1,84,0,0,0,0,0,97.3,0,0,Portugal,European Championship,6.13
Matheus Nunes ,Midfielder,184,78,1,1,73,0,0,0,0,0.5,93.1,0,0,Portugal,European Championship,6.13
Andre Silva ,Forward,185,84,0,1,25,0,0,0,0,0,81.8,1,0,Portugal,European Championship,6.03
Lukas Haraslin ,Attaking Midfielder,182,71,2,0,180,1,0,0,0,2,71.7,0.5,1,Slovakia,European Championship,7.53
David Hancko ,Defender,188,82,4,0,360,0,1,0,0,0.8,74.9,2.8,1,Slovakia,European Championship,7.49
Juraj Kucka ,Midfielder,186,86,4,0,360,1,0,0,0,3.3,78.1,2,1,Slovakia,European Championship,7.39
Denis Vavro ,Defender,189,81,3,0,269,1,0,0,0,1.3,88,1.3,0,Slovakia,European Championship,7.36
Ondrej Duda ,Attaking Midfielder,181,75,2,0,149,0,0,0,0,1.5,83.3,0.5,0,Slovakia,European Championship,7.18
Marek Hamsik ,Midfielder,183,79,2,0,158,0,1,0,0,2,80.5,0,0,Slovakia,European Championship,7.03
Stanislav Lobotka ,Defender,170,68,4,0,359,0,1,0,0,0.3,91.7,0.5,0,Slovakia,European Championship,6.97
Robert Mak ,Midfielder,179,78,3,1,195,1,0,0,0,1,88.4,0.3,0,Slovakia,European Championship,6.9
Martin Dubravka ,Goalkeeper,190,83,4,0,360,0,0,0,0,0,78.8,0,0,Slovakia,European Championship,6.82
Ivan Schranz ,Attaking Midfielder,185,75,1,0,81,0,0,0,0,0,80.8,1,0,Slovakia,European Championship,6.76
Tomas Suslov ,Midfielder,173,72,2,2,228,1,0,0,0,2.3,80.3,0.3,0,Slovakia,European Championship,6.69
Peter Pekarik ,Defender,177,73,4,0,352,0,0,1,0,0.8,83.7,0.8,0,Slovakia,European Championship,6.64
Norbert Gyomber ,Defender,189,74,2,1,181,0,0,0,0,0.3,79.8,2.3,0,Slovakia,European Championship,6.63
Milan Skriniar ,Defender,187,80,2,0,180,0,0,0,0,0.5,93.1,1,0,Slovakia,European Championship,6.61
Lubomir Satka ,Defender,188,78,1,0,90,0,0,0,0,1,91.4,2,0,Slovakia,European Championship,6.47
Robert Polievka ,Forward,182,74,4,0,276,0,0,0,0,2.8,61.2,0.5,0,Slovakia,European Championship,6.29
David Strelec ,Forward,185,73,0,1,13,0,0,0,0,0,50,1,0,Slovakia,European Championship,6.23
David Duris ,Forward,170,75,0,2,36,0,0,0,0,0.5,63.6,0.5,0,Slovakia,European Championship,6.2
Adam Zrelak ,Forward,183,80,0,1,21,0,0,0,0,1,50,1,0,Slovakia,European Championship,6.13
Laszlo Benes ,Attaking Midfielder,181,72,0,2,31,0,0,0,0,0,81.3,0,0,Slovakia,European Championship,6.12
Robert Bozenik ,Forward,188,81,0,2,50,0,0,0,0,1,77.8,0.5,0,Slovakia,European Championship,6.09
Patrik Hrosovsky ,Defender,173,70,0,2,2,0,0,0,0,0,81.8,0,0,Slovakia,European Championship,6.02
Matus Bero ,Midfielder,181,81,0,3,23,0,0,0,0,0.3,76.5,0.3,0,Slovakia,European Championship,6
Michal Tomic ,Defender,176,71,0,1,8,0,0,0,0,0,50,0,0,Slovakia,European Championship,6
Danel Sinani ,Attaking Midfielder,185,75,4,0,310,2,0,0,0,1.3,76.9,0.3,1,Luxembourg,European Championship,7.2
Enes Mahmutovic ,Defender,190,85,2,0,180,0,0,0,0,0,85.4,1,0,Luxembourg,European Championship,7.15
Leandro Barreiro ,Defender,174,65,4,0,360,0,1,1,0,1,73.2,1.3,1,Luxembourg,European Championship,6.96
Yvandro Borges Sanches ,Midfielder,175,67,3,1,256,1,0,0,0,0.5,79.7,0,0,Luxembourg,European Championship,6.81
Anthony Moris ,Goalkeeper,186,75,4,0,360,0,0,1,0,0,68.4,0.5,0,Luxembourg,European Championship,6.78
Gerson Rodrigues ,Attaking Midfielder,188,82,2,1,225,1,1,0,0,3.3,85,1.3,0,Luxembourg,European Championship,6.77
Christopher Martins ,Defender,188,72,4,0,352,0,0,2,0,0.5,88.6,1.3,0,Luxembourg,European Championship,6.76
Maxime Chanot ,Defender,185,78,4,0,360,0,0,1,0,0.8,81.2,1.3,1,Luxembourg,European Championship,6.74
Florian Bohnert ,Midfielder,182,76,2,2,264,0,0,1,0,0,56,1.5,0,Luxembourg,European Championship,6.61
Mathias Olesen ,Attaking Midfielder,180,80,2,2,244,0,0,0,0,0.5,73.2,0.5,0,Luxembourg,European Championship,6.38
Vincent Thill ,Attaking Midfielder,175,69,2,1,142,0,0,1,0,1.7,81.5,0.3,0,Luxembourg,European Championship,6.35
Dirk Carlson ,Defender,186,80,0,2,52,0,0,0,0,0,87.1,1.5,0,Luxembourg,European Championship,6.3
Marvin Martins ,Defender,185,81,2,1,168,0,1,2,0,1,78.3,2.3,0,Luxembourg,European Championship,6.29
Alessio Curci ,Midfielder,170,75,2,0,104,0,0,0,0,0.5,60,0.5,0,Luxembourg,European Championship,6.15
Michael Pinto ,Defender,176,70,2,0,180,0,0,0,0,0,87.3,0.5,0,Luxembourg,European Championship,6.15
Lars Gerson ,Defender,186,76,2,0,136,0,0,1,0,0,90.2,1,0,Luxembourg,European Championship,6.06
Timothe Rupil ,Midfielder,170,75,0,2,7,0,0,0,0,0,85.7,0.5,0,Luxembourg,European Championship,6.06
Dejvid Sinani ,Forward,185,75,0,1,1,0,0,0,0,0,50,0,0,Luxembourg,European Championship,6
Eldin Dzogovic ,Defender,180,77,0,1,1,0,0,0,0,0,66.7,0,0,Luxembourg,European Championship,6
Sebastien Thill ,Midfielder,178,70,0,2,14,0,0,0,0,0,71.4,0,0,Luxembourg,European Championship,6
Laurent Jans ,Defender,175,72,3,1,253,0,0,2,0,0.3,69.7,1,0,Luxembourg,European Championship,5.83
Rade Krunic ,Midfielder,184,74,2,0,180,2,0,0,0,1,67.5,1.5,1,Bosnia and Herzegovina,European Championship,7.26
Amar Dedic ,Defender,180,74,4,0,341,1,0,1,0,0.5,65.8,0.8,0,Bosnia and Herzegovina,European Championship,7.16
Anel Ahmedhodzic ,Defender,190,75,3,0,270,0,0,0,0,0.3,83.8,1.3,0,Bosnia and Herzegovina,European Championship,6.8
Hrvoje Milicevic ,Defender,192,83,2,0,136,0,0,0,0,0,88,1.5,0,Bosnia and Herzegovina,European Championship,6.72
Jusuf Gazibegovic ,Defender,174,67,2,1,191,0,0,0,0,0.3,83.3,1,0,Bosnia and Herzegovina,European Championship,6.65
Sinisa Sanicanin ,Defender,191,84,4,0,360,0,0,0,0,0.3,86.5,2.3,0,Bosnia and Herzegovina,European Championship,6.64
Smail Prevljak ,Forward,187,75,2,1,148,0,0,0,0,2.3,73.1,1.7,0,Bosnia and Herzegovina,European Championship,6.48
Ermedin Demirovic ,Attaking Midfielder,185,80,2,0,172,0,0,0,0,3.5,54.2,2,0,Bosnia and Herzegovina,European Championship,6.45
Amir Hadziahmetovic ,Midfielder,179,71,3,1,251,0,1,0,0,0.5,86.6,1,0,Bosnia and Herzegovina,European Championship,6.43
Ibrahim Sehic ,Goalkeeper,190,80,4,0,360,0,0,0,0,0,70.8,0.3,0,Bosnia and Herzegovina,European Championship,6.43
Benjamin Tahirovic ,Midfielder,170,75,3,1,221,0,0,2,0,0.3,92.8,1,0,Bosnia and Herzegovina,European Championship,6.39
Edin Dzeko ,Forward,193,80,2,1,196,0,0,1,0,1,63.3,3,0,Bosnia and Herzegovina,European Championship,6.38
Nemanja Bilbija ,Forward,182,75,0,1,8,0,0,0,0,0,33.3,0,0,Bosnia and Herzegovina,European Championship,6.31
Sead Kolasinac ,Defender,183,85,2,0,169,0,0,0,0,0.5,86.3,1,0,Bosnia and Herzegovina,European Championship,6.3
Gojko Cimirot ,Defender,178,77,2,2,215,0,0,0,0,0,91.8,0.5,0,Bosnia and Herzegovina,European Championship,6.26
Miroslav Stevanovic ,Midfielder,180,72,2,1,178,0,0,0,0,0.3,79.2,0.3,0,Bosnia and Herzegovina,European Championship,6.16
Kenan Kodro ,Forward,190,80,1,1,69,0,0,0,0,1,73.3,1,0,Bosnia and Herzegovina,European Championship,6.16
Miralem Pjanic ,Midfielder,178,72,2,0,168,0,0,1,0,0.5,82.3,0.5,0,Bosnia and Herzegovina,European Championship,6.15
Sanjin Prcic ,Midfielder,181,75,0,3,57,0,0,0,0,0,73,0.7,0,Bosnia and Herzegovina,European Championship,6.12
Said Hamulic ,Forward,188,75,0,2,64,0,0,0,0,1.5,68.4,0,0,Bosnia and Herzegovina,European Championship,6.1
Dennis Hadzikadunic ,Defender,191,81,0,1,19,0,0,0,0,0,75,0,0,Bosnia and Herzegovina,European Championship,6.08
Luka Menalo ,Forward,181,73,0,1,18,0,0,0,0,0,33.3,0,0,Bosnia and Herzegovina,European Championship,5.9
Dal Varesanovic ,Midfielder,170,75,0,1,11,0,0,0,0,0,71.4,0,0,Bosnia and Herzegovina,European Championship,5.82
Adrian Barisic ,Defender,193,75,2,0,161,0,0,0,0,0,86.8,1.5,0,Bosnia and Herzegovina,European Championship,5.35
Aron Gunnarsson ,Midfielder,178,70,1,0,75,3,1,0,0,4,91.9,1,0,Iceland,European Championship,10
David Olafsson ,Defender,184,75,2,0,180,1,1,0,0,1.5,93.4,0.5,0,Iceland,European Championship,7.32
Victor Palsson ,Defender,186,77,4,0,360,0,0,1,0,1,81,4,0,Iceland,European Championship,7.14
Jon Thorsteinsson ,Attaking Midfielder,177,73,4,0,298,0,3,1,0,2,75.3,0,1,Iceland,European Championship,7.11
Stefan Thordarson ,Midfielder,189,77,1,1,98,0,0,0,0,0,94.6,1,0,Iceland,European Championship,6.97
Andri Gudjohnsen ,Midfielder,170,75,0,2,32,1,0,0,0,1.5,90,0,0,Iceland,European Championship,6.95
Mikael Anderson ,Attaking Midfielder,180,69,0,2,68,0,0,0,0,1,92.9,0.5,0,Iceland,European Championship,6.7
Mikael Ellertsson ,Midfielder,182,74,0,3,76,1,0,0,0,0.7,81.3,0.3,0,Iceland,European Championship,6.67
Hakon Haraldsson ,Midfielder,180,73,2,2,218,1,0,1,0,1.5,85.8,0.3,0,Iceland,European Championship,6.65
Alfred Finnbogason ,Forward,184,80,4,0,286,1,1,2,0,1.3,71.9,0.3,0,Iceland,European Championship,6.52
Valgeir Lunddal Fridriksson ,Defender,191,82,2,0,169,0,0,0,0,0,73.8,0,0,Iceland,European Championship,6.5
Johann Gudmundsson ,Midfielder,186,78,4,0,316,0,0,1,0,1.5,87.9,0.3,0,Iceland,European Championship,6.49
Runar Alex Runarsson ,Goalkeeper,186,78,4,0,360,0,0,0,0,0,74.2,0,0,Iceland,European Championship,6.46
Sverrir Ingason ,Defender,188,84,2,0,180,0,0,0,0,0.5,70,2,0,Iceland,European Championship,6.46
Hordur Magnusson ,Defender,191,81,4,0,335,0,0,1,0,0.8,76.4,1.3,0,Iceland,European Championship,6.41
Daniel Gretarsson ,Defender,185,76,1,0,90,0,0,0,0,0,85.7,4,0,Iceland,European Championship,6.36
Alfons Sampsted ,Defender,180,72,1,2,117,0,0,0,0,0.3,82.2,0,0,Iceland,European Championship,6.32
Arnor Traustason ,Attaking Midfielder,182,71,2,0,157,0,0,0,0,0,78.1,1,0,Iceland,European Championship,6.31
Albert Gudmundsson ,Attaking Midfielder,177,80,2,0,180,0,0,1,0,1,75,0,0,Iceland,European Championship,6.2
Isak Bergmann Johannesson ,Midfielder,184,76,0,2,32,0,0,0,0,0,88,0,0,Iceland,European Championship,6.16
Arnor Sigurdsson ,Attaking Midfielder,176,69,2,0,132,0,0,0,0,0,83.3,0.5,0,Iceland,European Championship,6.15
Willum Willumsson ,Attaking Midfielder,193,84,2,0,170,0,0,0,1,0.5,68.5,2,0,Iceland,European Championship,6.08
Saevar Magnusson ,Midfielder,171,65,0,2,25,0,0,0,0,0,33.3,0.5,0,Iceland,European Championship,6.01
Benjamin Buchel ,Goalkeeper,187,85,4,0,360,0,0,0,0,0,42.4,0.8,0,Liechtenstein,European Championship,7.11
Ferhat Saglam ,Midfielder,181,75,2,0,132,0,0,0,0,0.5,68.4,0,0,Liechtenstein,European Championship,6.31
Maximilian Goppel ,Defender,181,70,2,0,165,0,0,0,0,0.5,44.8,1,0,Liechtenstein,European Championship,6.31
Sandro Wolfinger ,Defender,179,75,3,1,280,0,0,0,0,0,50,0,0,Liechtenstein,European Championship,6.23
Dennis Salanovic ,Attaking Midfielder,178,74,2,0,180,0,0,0,0,3,69,0.5,0,Liechtenstein,European Championship,6.17
Andreas Malin ,Defender,184,75,2,0,128,0,0,1,0,0,57.9,0,0,Liechtenstein,European Championship,6.03
Niklas Beck ,Midfielder,170,75,2,2,203,0,0,1,0,0,46.7,0.5,0,Liechtenstein,European Championship,6.01
Aron Sele ,Midfielder,168,75,4,0,350,0,0,1,0,1.5,54.9,0,0,Liechtenstein,European Championship,6
Julien Hasler ,Midfielder,177,68,0,1,1,0,0,0,0,0,0,0,0,Liechtenstein,European Championship,6
Philipp Gassner ,Midfielder,185,75,2,1,141,0,0,0,0,0,66.7,1.3,0,Liechtenstein,European Championship,6
Noah Frommelt ,Midfielder,170,75,2,0,180,0,0,0,0,0.5,63.4,2,0,Liechtenstein,European Championship,5.99
Colin Haas ,Midfielder,170,75,0,1,13,0,0,0,0,0,60,0,0,Liechtenstein,European Championship,5.98
Livio Meier ,Midfielder,170,75,3,1,189,0,0,0,0,0.3,41.9,0.5,0,Liechtenstein,European Championship,5.98
Nicolas Hasler ,Defender,181,78,3,0,204,0,0,0,0,0,52.4,0.7,0,Liechtenstein,European Championship,5.9
